mack,eps,pe,pb,roa,roe,tangtruongdoanhthuthuan,tangtruongloinhuangop,tangtruongtongtaisan
BMC,0.13549059355242876,-0.10182261232536062,0.005265647897781189,0.04109061569117536,0.10271645626908184,-0.0351115624940855,-0.04233365346140232,-0.05695552723604069
BMF,-0.15900325756797068,-0.1047817871466281,-0.04291017275815482,0.8250220657924611,-0.026311651421516955,-0.03730632959079373,-0.0436695763723258,-0.06749899270693147
BMI,0.09775679567284001,-0.10069116312899364,-0.00933308563432064,1.4070792493756004,-0.05762934968722348,-0.035117384157471995,-0.04592310289883308,-0.022623912396941795
BMJ,-0.31759869376864824,-0.07447635559470649,-0.003493592221479909,-0.3938899505576679,2.170520308424611,-0.03331266850765886,-0.046634920409451386,-0.012690399473953793
BMP,2.9845341898443856,-0.10079560459327368,0.42424930026910335,1.349544689014527,-0.40233495215560106,-0.03880831874450918,-0.04736360563359146,-0.09329127187539155
BMS,-0.10254441713159353,-0.10391144161096119,-0.023931819166422456,-0.2895199207987168,0.006580402432990602,-0.03859097664474674,-0.03375473436423466,0.36147192062526107
BMV,-0.4271118214492592,0.053185927576915044,-0.044370046111365004,-0.3321358944228244,-0.1223821262194733,-0.03729468626402074,-0.04504260825299714,-0.09154855030995507
BNA,0.13776029568052434,-0.11106568191414314,-0.06918789311593809,-0.3713894844274097,0.046342608462094675,-0.03279648102072306,-0.041800633714114674,0.373409563348501
BNW,-0.05856893839974197,-0.10791503107502895,-0.037070679345314085,-0.2255193051102529,0.18937732709888777,-0.03429652961997634,-0.03400437652435672,0.10834161324561056
BOT,0.7449056149460876,-0.11853324661016518,-0.09692548682693154,-0.4926740891540947,-0.22637745837872245,0.1233153037970375,0.35472220221273953,0.14084337044100112
BPC,-0.36639728952270284,-0.060690082309742724,-0.09692548682693154,-0.18936525140498137,0.1771298134578887,-0.033252511319331754,-0.04266763418913319,-0.12021632006138534
BRC,0.048390774386761495,-0.10535621520016825,-0.032691059285683555,-0.14009920227577044,0.06192258402535412,-0.031700067749600026,-0.04034326326583452,-0.023930953571019167
BRR,-0.11531149160213107,-0.09155253500449115,0.059280961966557896,-0.06880303678745521,-0.014949233983295986,-0.037166609669517875,-0.028009591138722846,-0.06558199898495133
BSA,-0.15077558735362426,-0.08272723127282873,0.08409880897113098,-0.23454290446786932,-0.1122673365673435,-0.039477810033955986,-0.054188282524495986,-0.13041124121918882
BSC,-0.2546144597139963,-0.08260538289783537,0.009645267957411706,2.523541247931575,-0.28512965575470295,-0.028098398667822412,-0.042498957053915584,-0.04554070098243166
BSG,-0.2370242682212557,-0.09242288054015806,0.11767589609496519,-0.07638221839618874,0.1840401865053075,-0.03254032783171732,-0.041878225196314775,-0.004238199881586801
BSH,0.196772551011009,-0.10535621520016825,0.005265647897781189,0.06764113406468222,-0.5677829814679265,-0.03583538930847292,-0.04768409219050493,-0.21624027831693604
BSI,0.10286362546105503,-0.07616482593390027,0.15709247663164008,-0.3281969142422617,-0.08358329131972582,-0.034432368432327866,-0.04294426469089007,0.1293414081091203
BSL,-0.19475106608547582,-0.10023858345044685,-0.02539169251963264,-0.1857268689860287,-0.09908309037321769,-0.03375123381610807,-0.03847094706491905,-0.09939079735441926
BSP,-0.29858993844584786,-0.08653934471904978,-0.058968779643466814,-0.4528172293050651,-0.4160530969225202,-0.033642562766226854,-0.04620648048599866,-0.10122065499812759
BSQ,0.18145206164636393,-0.10344145502170106,0.006725521250991373,-0.10962367062294895,0.18538712827907688,-0.035412348435721025,-0.047751563044591966,-0.19027372699193235
BSR,-0.391931438463778,0.07712042980775491,0.030083494902354267,-0.5362807507555468,0.08525969024057177,-0.0399823541941188,-0.07755343929483938,-0.06009242605382637
BST,-0.031332512862595197,-0.10215334362891404,-0.0005738455150595428,-0.1823022043383786,0.08570623292253536,-0.0399551864316485,-0.051901020570945186,-0.13877630473328398
BTH,7.609052275839098,-0.11745401814593821,-0.016632452400371554,-0.24419937086834734,-0.12850874607201437,33.38885489279985,32.53054358579927,0.01754581968636935
BTP,-0.28525543844328644,-0.0835279491656423,-0.05458915958383628,1.154588946995077,1.6883225163115734,-0.04728272008078226,-0.029831304199073035,-0.1982902461929402
BTS,-0.9034655555833158,-0.12497380357410028,-0.07210763982235846,-0.9753681322845048,-1.9732353034425558,-0.03649711838007107,-0.0811530093603832,-0.17946885328622608
BTT,0.5369441574593317,-0.09936823791477994,0.04906184849408662,0.001683252033952897,-0.5768354195352496,-0.033089504744509925,-0.04112929871594859,-0.08335775895240354
BTV,-0.11247436394201162,-0.09926379645049992,0.04760197514087643,-0.2072622527575402,0.17996275084302693,-0.0317291760665325,-0.041098936831609416,-0.007985051247275271
BTW,0.9772663703098711,-0.10558250503944165,0.05636121526013753,0.1918515542244522,0.6151310787393842,-0.03561028499086182,-0.041895092909836534,-0.05190163469627486
BVB,-0.27929747035703556,-0.08593010284408294,-0.003493592221479909,-0.39034270506788393,-0.30374301601206816,-0.03677073655923629,-0.04532598584016273,0.07644980859812277
BVH,0.34770774252936404,-0.08822781505824358,0.07825931555829027,-0.042985572237631914,-0.011517776399163605,-0.03687552650019318,-0.1099866788544815,0.03993979180222826
BVL,-0.4203027150649725,0.03811154289916425,-0.06918789311593809,-0.07200165944885255,0.13513059712775508,-0.04108458912862833,-0.061077056726783194,0.10773166069770779
BVS,0.22400897654815577,-0.09250991509372473,0.0038057745445710064,1.3170942611631808,-0.16533761521425933,-0.03409471195591122,-0.04138568796147935,-0.13450663689796458
BWE,0.41948707233038623,-0.09264917037943145,0.12059564280138552,2.333447883487031,0.1915548920905958,-0.03438773567969808,-0.042529318938254755,0.07078596351045417
BWS,0.32444329571638447,-0.09801049887913958,0.2651231047691935,0.6718094275031229,0.875269479232395,-0.03500483199866645,-0.037894071262474814,0.04473227610717862
BXH,-0.39817311931604077,0.026048553774820966,-0.03415093263889374,-0.5428252262406573,0.04298016127488587,-0.04097203696982278,-0.05672181309546449,-0.2036055469675215
C21,-0.21432724694030006,-0.083719425183489,-0.1013051068865621,0.4015026348232851,0.648779738123707,-0.03329132240857505,-0.03522559898333222,0.07226727684107517
C32,-0.23503827885917208,-0.07903696620160107,-0.08524650000125009,0.31837464326289155,0.8083308192389226,-0.031558407273862,-0.034975956823210155,-0.1559421121528334
C47,-0.4186004384689008,-0.02286486532965906,-0.08232675329482973,0.4749734728621254,-0.05557609560907638,-0.037603234423504925,-0.052916456924955196,0.122544794003918
C4G,-0.3068176086601943,-0.09224881143302467,-0.05020953952420573,0.594569316182085,-0.33921223610599754,-0.03276349159486626,-0.04105845431915719,-0.08893446796180032
C69,-0.37207154484294175,-0.07747034423740062,-0.08524650000125009,-0.4624414657121552,1.1703838628329244,-0.038393040089605944,-0.04653034058561647,-0.16988388467632537
CAD,-1.5077737471887598,-0.1198735787350922,-0.156780294308549,-0.9996067653393151,-0.662485045010004,-0.042200407944373006,-0.08396317043310858,-0.22547670261374947
CAG,-0.46285962996676433,-0.4064957705409171,-0.044370046111365004,-0.8552979298093629,-3.9393593552177086,-0.04357237994912343,-0.07242228084151967,-0.10069783852849663
CAN,-0.36185788526651175,0.18544363517685783,0.116216022741755,-0.24326084748093535,0.08927531702664654,-0.038334823455741004,-0.04730962895032183,-0.32951718007030806
CAP,0.17464295526207727,-0.08488568820128266,0.2519842445903019,0.13553247862114456,0.2517122976687496,-0.037393654541591145,-0.06204863702563663,-0.14496296629058353
CAR,-0.21886665119649118,-0.07633889504103367,0.10015741585644299,-0.20207478733637302,-0.19837680572917155,-0.03619051077504905,-0.043979942301126194,0.16297593432204457
CBI,-1.4416686727079764,-0.12438196860984678,0.05198159520050698,-1.051375037625296,-1.0342709927401443,-0.03994742421379984,-0.07955732366122459,-0.07185579662052269
CC1,-0.2594375767361994,-0.0780447722909408,0.027163748195933902,0.38583075496048985,-0.26103852563975893,-0.02105030486124036,-0.029372502391281138,0.02547520280910539
CC4,-0.3689507044168104,-0.017016143329977463,0.02570387484272372,0.3028278126797703,1.4701457807564882,-0.04990829026809104,-0.06754413809102637,0.019985629877980433
CCA,-0.24269852354149463,-0.07901955929088772,-0.022471945813212272,0.19459996716796552,2.10690808186755,-0.03580822154600261,-0.025739196898693806,-0.23610730416291206
CCI,0.08158516801015912,-0.09620018016495242,0.08117906226471064,1.993579459666065,0.19191305692717253,-0.03683283430202555,-0.049458575652994184,-0.0661919515328541
CCL,-0.2475216405636977,-0.09759273302201946,-0.047289792817785364,-0.34443182166848735,-0.2473728670980596,-0.03769638103768883,-0.04941134605513325,-0.08440339189166544
CCR,-0.2574515873741158,-0.08460717762986926,0.01694463472346262,2.7830841336965166,-0.23405444873317666,-0.03209400030541945,-0.03814033987989253,-0.06044097036691368
CCT,-0.4129261831486619,0.010782693079223471,-0.006413338927900275,0.05157174848637759,0.3047438402884635,-0.035588938891778006,-0.0406198937675914,-0.055997030375050626
CDC,-0.07984739585063788,-0.09686164277205926,-0.01371270569395119,0.25468048241863633,-0.1364730185325527,-0.03880443763558485,-0.054157920640156815,0.08638332152111078
CDN,0.4143802425421712,-0.10020376962902017,0.11329627603533464,0.18499273877751723,0.505353053650298,-0.033357301260288644,-0.04075146193306114,0.023296800852309774
CDO,-0.46654789592491963,-0.17373056048216026,-0.11298409371224354,-0.6291822341066451,-1.3199340241986413,-0.03633799291417357,-0.044880678203188244,-0.10017502205886568
CDP,-0.18113285331690243,-0.10086523223612702,-0.029771312579263187,-0.07576614926206551,-0.09998894747072411,-0.03585479485309457,-0.04115966060028776,-0.08928301227488761
CEN,-0.44895770443217903,2.5078910694611385,-0.12612295389113518,-0.5694859424988832,0.27070130336842846,-0.03564327441671862,-0.03911529372145032,-0.06776040094174694
CEO,-0.34625368313585475,-0.05639057536354821,0.009645267957411706,0.6020708996690037,1.2453885256620558,-0.03796417755346755,-0.051708728636797104,-0.12134908907891906
CET,-0.4461205767720596,0.6243588888136776,-0.09546561347372137,-0.013765368286259386,0.022622948263543316,-0.038534700565343964,-0.04077170318928725,-0.19602470815787273
CFV,0.6056026468342225,-0.10779318270003557,0.09577779579681243,0.6214223190465229,-0.483034603815882,-0.04367911044454248,0.02734687109699254,-0.18844386934822402
CHP,0.1567690510033247,-0.09217918379017132,0.20818804399399646,0.14691948471222221,-0.5505154918571895,-0.03824943905940576,-0.04876362585589763,-0.15829478626617272
CHS,-0.09687016181135462,-0.10142225337895384,0.011105141310621888,-0.11019265481474678,-0.6547669756826593,-0.036945386460831106,-0.045653219482484894,-0.19541475560996996
CIA,-0.3805829278233001,-0.04556347689985192,-0.07064776646914828,0.2290707126805543,0.3096879967772366,-0.030834580459474584,-0.014660482657601153,-0.056868391157768865
CIG,0.1301000509982018,-0.11270193152119692,0.019864381429882987,-0.1896530642532098,1.4687371404745935,-0.02846516346117153,-0.03395714692649579,0.3382937238049557
CII,-0.20241131076779834,-0.09174401102233787,-0.08378662664803992,-0.5666413811713339,-0.16706454792963088,-0.03707928471872047,-0.02991564276668184,0.01353756008586541
CJC,-0.1720540448045202,-0.0737104515233196,0.16585171675090118,-0.3809451353650601,-0.07202549313767422,-0.02639071074111751,-0.03796154211656186,0.028437829470347425
CKD,0.44615607233550914,-0.10707949936078873,0.03738286166840518,-0.07586315939300477,0.6299221505454793,-0.032371499593509,-0.03588681335338525,0.03915556709778184
CKG,-0.0693500235081959,-0.09026442361170414,0.05782108861334771,0.9834238044848154,-0.05576453811847192,-0.03616334301257875,-0.04855783975093215,-0.024279497884106466
CKV,-0.25234475758590075,-0.08702673821902325,-0.056049032937046446,0.2924394660408731,-0.4065771391240077,-0.03442654676894137,-0.0378738300062487,0.19138229583865943
CLC,1.1770001575822808,-0.10385922087882117,0.06366058202618845,-0.529649529636597,0.5088955024919927,-0.03206101087956265,-0.03766129681587451,0.13727079123185634
CLH,0.46516482765830947,-0.10793243798574229,0.034463114961984814,0.19392105438053542,0.7074090930205784,-0.03671251992537134,-0.047997831662009674,-0.0534700841051677
CLL,0.3641630829580569,-0.09790605741485954,0.12935488292064662,0.3298813637299522,0.46732273536615426,-0.03577329156568365,-0.04283968486705515,-0.07037448328990169
CLM,3.2464010728734114,-0.10937721157494935,0.009645267957411706,0.08456870633450363,-0.5266879730825936,-0.037203480204299005,-0.05129378288416179,-0.46205115512175327
CLW,0.717101763876917,-0.10171817086108059,0.16001222333806045,-0.5190484756614909,0.8234082712015767,-0.03678432044047144,-0.04151050904154038,-0.10017502205886568
CLX,0.1973399765430329,-0.106888023342942,-0.03853055269852427,-0.06464120240537871,0.11047148574106348,-0.036780439331547114,-0.04217847049700212,-0.04466934019971342
CMC,-0.4441345874099759,0.43608574253821286,-0.09400574012051119,-0.26414793785083357,-0.5690982149586171,-0.026097687017330645,0.3748757463285396,-0.005545241055664172
CMD,0.30912280635173944,-0.10539102902159493,-0.003493592221479909,-0.033933527813735966,0.24214226057246765,-0.040578104414003356,-0.052484643458798115,-0.15437366274394057
CMI,-0.8123937576934813,-0.12128353850287259,-0.1801382679599119,-1.1870512527821975,-0.662485045010004,-0.00795932445947755,-0.09407367791805216,-0.16456858390174406
CMM,-0.18198399161493828,-0.10244926111104079,-0.04582991946457518,-0.41871546375168234,-0.6069326897945103,-0.029322888533448315,-0.02774645480778337,0.1541751904165903
CMP,-0.2276617469428615,-0.10157891557537388,-0.04874966617099555,-0.35048421735272656,-0.16374389366974448,-0.02343912740416506,-0.008200148378766677,-0.04937468842639195
CMS,-0.3939174278258616,-0.03198608654344822,-0.015172579047161372,-0.5221265870285493,-0.527378692538249,-0.0162047403692152,-0.02742596825086991,0.18632840329889364
CMV,-0.2756092043988803,-0.09546908991499221,-0.06334839970309736,-0.45794798510142537,2.1190550263541796,-0.03518336300918559,-0.041959190221219224,-0.12657725377522855
CMW,-0.18936052353124885,-0.0966527598434992,0.002345901191360823,-0.30602419841431094,-0.08372327478430593,-0.034806895443525644,-0.03852829729089303,-0.08091794876079246
